COL0,RA,DEC,Z,TILE_7DT,OBSDATE,m400_AUTOMAG,m400_AUTOERR,m400_APER5MAG,m400_APER5ERR,m425_AUTOMAG,m425_AUTOERR,m425_APER5MAG,m425_APER5ERR,m450_AUTOMAG,m450_AUTOERR,m450_APER5MAG,m450_APER5ERR,m475_AUTOMAG,m475_AUTOERR,m475_APER5MAG,m475_APER5ERR,m500_AUTOMAG,m500_AUTOERR,m500_APER5MAG,m500_APER5ERR,m525_AUTOMAG,m525_AUTOERR,m525_APER5MAG,m525_APER5ERR,m550_AUTOMAG,m550_AUTOERR,m550_APER5MAG,m550_APER5ERR,m575_AUTOMAG,m575_AUTOERR,m575_APER5MAG,m575_APER5ERR,m600_AUTOMAG,m600_AUTOERR,m600_APER5MAG,m600_APER5ERR,m625_AUTOMAG,m625_AUTOERR,m625_APER5MAG,m625_APER5ERR,m650_AUTOMAG,m650_AUTOERR,m650_APER5MAG,m650_APER5ERR,m675_AUTOMAG,m675_AUTOERR,m675_APER5MAG,m675_APER5ERR,m700_AUTOMAG,m700_AUTOERR,m700_APER5MAG,m700_APER5ERR,m725_AUTOMAG,m725_AUTOERR,m725_APER5MAG,m725_APER5ERR,m750_AUTOMAG,m750_AUTOERR,m750_APER5MAG,m750_APER5ERR,m775_AUTOMAG,m775_AUTOERR,m775_APER5MAG,m775_APER5ERR,m800_AUTOMAG,m800_AUTOERR,m800_APER5MAG,m800_APER5ERR,m825_AUTOMAG,m825_AUTOERR,m825_APER5MAG,m825_APER5ERR,m850_AUTOMAG,m850_AUTOERR,m850_APER5MAG,m850_APER5ERR,m875_AUTOMAG,m875_AUTOERR,m875_APER5MAG,m875_APER5ERR,g_AUTOMAG,g_AUTOERR,g_APER5MAG,g_APER5ERR,r_AUTOMAG,r_AUTOERR,r_APER5MAG,r_APER5ERR,i_AUTOMAG,i_AUTOERR,i_APER5MAG,i_APER5ERR
125,101.318732,-57.1387436,0.7860000133514404,T03121,20241130,17.08708431560164,0.03267600959809505,17.0557704937429,0.03174949325889722,16.873116876326257,0.02467750378501136,16.850470322699884,0.024571696903431785,16.778019932451695,0.021023648665276593,16.780670070225646,0.0197834846776065,16.823367683807614,0.023105998770132797,16.817005918434646,0.01925117103635968,16.5792262042349,0.017809480363453447,16.57231393766148,0.018208975673668446,16.719695592159496,0.020082116050159016,16.703240294200228,0.01830030993174746,16.734588357661703,0.029651086353448923,16.719182224774574,0.028606837799113646,16.665119546058612,0.025240685735219145,16.659523668281484,0.025246715145736523,16.70090914147118,0.024402140004351928,16.6884313103387,0.01964981051419694,16.676360733168583,0.026136049143917605,16.657980522003644,0.02399474755290298,16.66508051712299,0.03252484197213131,16.666797247280876,0.02764558576473397,16.697134826053897,0.030131207544240042,16.7067912131171,0.028683039673499507,16.723680157653323,0.03538255402933845,16.726376235237048,0.03409049703260169,16.78277684214877,0.04348810768105986,16.775801764865122,0.048078959636520896,16.78925562440339,0.04556120741411791,16.68452094175124,0.05243056743543697,16.73070294972475,0.059120703837522166,16.657506223016995,0.0783979379963289,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,16.85429879389946,0.09771835274625898,16.332564903508366,0.11010105388701666,16.327057998593567,0.09700994523545747,16.011564575761597,0.11428813664116058,16.786447823966828,0.012324827652666424,16.776751050589866,0.009075405597592906,16.700846765356047,0.016308890483407962,16.6835094684486,0.01081254206133724,999.0,999.0,999.0,999.0
127,102.3728625,-59.3427985,2.2720000743865967,T02675,20241203,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.709080728874632,0.10517200334017252,19.58562725158532,0.1782519652606474,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.92295464565572,0.06459017173773274,19.889233065496175,0.07832880670109382,19.87774976634357,0.09499692317554582,19.833268943405784,0.13948493452127264,999.0,999.0,999.0,999.0
128,103.8451099,-72.2333937,4.340000152587891,T00939,20250102,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.957034679485986,0.08665449181232822,18.80747380948681,0.11857638760291736,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.633812504087523,0.12720477101828173,19.50637542074338,0.23755477242124015,99.0,99.0,99.0,99.0,18.191368574897133,0.08405826951816468,18.270363780220524,0.12191810618770271,17.80055916627398,0.06237900866514673,17.82127706090277,0.08266793282509448,18.290804126764552,0.10094111258902848,18.28755114533955,0.16164962953911952,18.127140438388082,0.10939786343923093,18.21367140456496,0.22746508667229437,17.64815613925353,0.09765628464354047,17.412817925126387,0.12119516735466328,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.753492590197162,0.0321221512270945,18.67649490779312,0.03899814183181251,999.0,999.0,999.0,999.0
129,108.0864347,-56.9940198,0.9070000052452087,T03124,20241204,999.0,999.0,999.0,999.0,15.659240340954014,0.018717458910235647,15.65449741544143,0.01838800828725483,15.49215331799496,0.02028748898848472,15.506069449894326,0.015679127366519812,15.464795000041006,0.015778216140562334,15.459198751222525,0.014547933213964434,15.460975350936623,0.014210468836542835,15.498690782486065,0.01713128181073488,15.30507519679842,0.017683131001661155,15.329354717882902,0.016785863690143007,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,15.412530871656672,0.019791929205573888,15.406426965253488,0.01474542376839551,15.309253501558441,0.018260675267271483,15.306386694722335,0.014030716318842208,15.344822348945941,0.015546452436366513,15.321537727476088,0.014617703553502226,15.333457501142023,0.01646523513531305,15.329778732281998,0.014408556550607349,15.372663994639655,0.017876386189767814,15.364893605364497,0.015382211532901174,15.344621630629465,0.0190386983839075,15.334265603777979,0.017756387522441155,15.304138528861376,0.024382885368993704,15.29195678183006,0.021162960627864838,15.275588015005237,0.028401657073129548,15.256867859916266,0.02717117083446476,15.263347843964208,0.03701761426582605,15.197452783292348,0.033777922815833646,15.144582173310884,0.04128683630296141,15.136798141306725,0.03592640608364417,14.9952831635081,0.043439298838915286,14.996772448643458,0.04257635573244392,999.0,999.0,999.0,999.0,15.47144434451463,0.012066549686100006,15.467799093850406,0.009733605386341807,15.36226262118485,0.012040963963735253,15.359159718011822,0.006109382660473437,999.0,999.0,999.0,999.0
130,108.630799,-64.9195831,4.461999893188477,T01882,20241221,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.898597334844162,0.07154060647533403,17.72051851545588,0.09558407123123083,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
132,124.5859351,-79.5602947,1.2899999618530273,T00320,20241220,16.31511916403362,0.03207091895556336,16.30879337935777,0.03610787625231709,16.075958122138804,0.02672982827575308,16.067717949808458,0.029872652498513345,16.132380759140048,0.024442073111553678,16.133663765760808,0.026141136589315325,16.144450593385677,0.025022838028982308,16.144873972991316,0.025565737794374377,16.25198628519214,0.020087584114804023,16.251967565641685,0.02409717647174842,16.134529977159946,0.02009143197959884,16.120206470303952,0.022424337291435198,16.012503603561132,0.02760867750401872,16.051250549619056,0.024003016899184104,15.927831773878985,0.022613641993142725,15.959860885249928,0.022255983953746127,15.978339627525767,0.020504065159481742,15.973310267792826,0.01989377453345768,15.823229592318093,0.020664302342931446,15.80586437094795,0.022323019153746616,15.694724809675172,0.017573168102097837,15.686079978037819,0.018385841749921108,15.848963220168358,0.021673463669552813,15.853083955323298,0.024906804932855117,15.92671432784708,0.024180470326330982,15.912863769981486,0.02636329921408189,15.823875590530612,0.025282403895520344,15.815670888336305,0.030091486079271933,15.760538091421136,0.02774061872045131,15.781505169410845,0.033845182416999534,15.803085828359631,0.042912100038885834,15.798529214815364,0.048134051984318686,15.79309301262293,0.03833296773201922,15.741913682056245,0.04413333541439295,15.880197842187936,0.0393781987953772,15.873870202993922,0.058486238439222016,15.836914020053449,0.06459629490415057,15.90659894190246,0.09283273368333962,15.891453896696534,0.07748202024373324,15.724074765478917,0.09022171948970051,16.169623379254546,0.012840609552166864,16.170560293020408,0.011296739931683737,15.85890704922451,0.015446268382312245,15.85477377804387,0.010571929489904567,999.0,999.0,999.0,999.0
134,152.230193,-30.1867551,1.0640000104904175,T09391,20250412,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.878586832813436,0.10602582288508607,17.78701726315846,0.1767937295842795,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.959907222750164,0.12665873784767132,17.726230470792917,0.22727286273749012,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.839485957962278,0.05543838260535635,17.740401524193594,0.08598348234146791,17.424923450088052,0.03808669116649904,17.341806568148872,0.0515260726694826,999.0,999.0,999.0,999.0
135,153.0243663,-33.0713524,1.7450000047683716,T08676,20250604,99.0,99.0,99.0,99.0,18.343127464174636,0.08730660845664145,18.29364993837684,0.13273774656968756,18.729077457505994,0.10202290151193756,18.4113148841505,0.1500883753464461,18.668896580261,0.10351251525665339,18.557804176463293,0.15031602557425094,18.65490680182961,0.09082777771535085,18.26869025925559,0.1067205678990614,18.46791902516586,0.08664456574083504,18.59313821030762,0.14894097571578624,18.17237329933614,0.08717717641889387,18.234426228100926,0.12603072315950878,18.235192648307812,0.08683365068916775,18.16492681490801,0.11288219383114324,18.44321716966409,0.09255121630996088,18.33786349484844,0.14854615183003783,99.0,99.0,99.0,99.0,18.40592363318133,0.1025428367959394,18.3602447449678,0.17486284203531602,18.16877113598688,0.09538120355926952,18.032133846122463,0.13009589298239993,18.480239815704742,0.12468820886426728,18.296239340461433,0.19320255234696634,18.643298077580564,0.1274975817927519,18.729529309230806,0.3533425529021526,18.02518904680108,0.10861955304000026,17.785634704472237,0.17196875097902664,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.45697077844534,0.032314881404299216,18.4390410341536,0.047670537303720256,18.346524202599454,0.03927809843334904,18.33609450576649,0.05979448452992312,18.013916898103034,0.05800580417387408,18.031110188534424,0.07373110515939614
146,178.6134924,-37.5437397,0.48899999260902405,T07545,20250415,17.40818780931921,0.08431542581894678,17.48108216795508,0.13465614489190816,17.07926179022769,0.05306545049467692,17.03725851425206,0.06476663151892018,17.16241661669349,0.05872642191076988,17.118683093004144,0.06557438026294958,17.244399029004775,0.05775385806131238,17.219665215114205,0.06970678842331153,17.19988288349777,0.05137470857950529,17.10175889980606,0.05735904599714397,17.172601215110973,0.04440132430274942,17.126180247495054,0.058371206901887504,17.20175010969797,0.05742537895111628,17.15922325092046,0.06738749399470337,16.990816065069183,0.05755794668481844,17.02031634817053,0.05742143744980162,17.20504437996329,0.0600956303551059,17.26187320333689,0.0759554831290489,17.2825378914648,0.06674709618972567,17.21520060676548,0.08333586652230826,16.99009100957176,0.06183197231688212,16.947287621108934,0.07131566860319763,17.21884355375785,0.05585115786559105,17.172960474786255,0.08129730737311068,17.112155895640463,0.0632719008267156,17.090728982141872,0.08186735859990829,16.91706098876539,0.054959845696248955,16.827374726252835,0.07428062135907776,17.104847757192502,0.07011170461428405,17.216481392773712,0.12171314383056184,17.137964733587765,0.09107355793629743,16.995469499914336,0.1291174389865154,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.203811055393025,0.021635119623165833,17.19906213070941,0.02487067973593032,17.131153681220763,0.02157841112835333,17.108914463983076,0.02641347895900047,999.0,999.0,999.0,999.0
148,191.1216575,-40.2130477,0.19099999964237213,T06893,20250418,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.984974683177608,0.07620262398575604,17.729770025255593,0.08197428272352865,18.528013236190645,0.1093266626144392,18.107102500258076,0.12906420146380443,17.68703206222219,0.07190080427880859,17.65631228781959,0.08173512249344017,17.57479848704715,0.0753707485792742,17.54375432511192,0.0806283924468196,17.487979284573814,0.0720299188259129,17.44956731828297,0.07951411919789858,17.721175600961626,0.0786099963622818,17.454820900074292,0.09546548712029876,17.70907537759356,0.10160249210277134,17.43683186115687,0.1077722692338862,16.99219187581428,0.07650353246289687,16.831803217886346,0.08699995567221087,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.053713806807895,0.06924039233951446,19.077373021236465,0.08417750634035417,17.671189954563406,0.034838607165846754,17.732076013471772,0.03250638377805343,999.0,999.0,999.0,999.0
149,191.4901346,-41.4792217,1.5800000429153442,T06466,20250416,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.541575663838312,0.1451719016224686,18.447510614989344,0.29920565767488977,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.019350719686997,0.06914442930679629,19.172009296578988,0.12334874925443365,18.85130898629863,0.07326442326219391,18.73890956015182,0.10294937178134056,999.0,999.0,999.0,999.0
151,207.6995297,-29.4011028,1.090000033378601,T09672,20250621,16.883792005129685,0.03170193436239276,16.881107587984992,0.03263389689913562,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,16.722511323214047,0.026486926001848057,16.72870988719102,0.018362960012389552,16.646092381203168,0.025494714176247033,16.645612003322796,0.01935253605589875,16.658381553263517,0.022954010173103653,16.647555449028776,0.02070527436483492,16.534925433083682,0.021224813770014485,16.522928572680975,0.018332008369747032,16.38412083119838,0.02489540569468986,16.375169245345223,0.020613343360115038,16.40666162135082,0.027202947235211918,16.428968867032243,0.024230552959506935,16.555412562827833,0.024397672031023002,16.54255644295121,0.025557463373880474,16.432323046011767,0.024815090007645937,16.429457377676805,0.024448123896261897,16.483404675440312,0.027426606963440826,16.48616722776772,0.029843215517006822,16.520154183513856,0.032931656414449874,16.50998866820312,0.04146341558326115,16.436509067087467,0.03779620781667493,16.398834115271796,0.04441883151261251,16.503480263373838,0.048950182986106684,16.442157441806927,0.06813276126861327,16.962719667065542,0.08305437150414156,16.52620180107264,0.09456620254784891,16.571834601657528,0.07890961092251661,16.466185985243506,0.09500129712416314,16.46751342963722,0.09687591489585824,16.349226833195146,0.13790405227457664,99.0,99.0,99.0,99.0,16.788574962105063,0.012954489866997937,16.77966308898054,0.009301374234473426,16.507652245971627,0.015737579944719974,16.496227466251778,0.010013094424867407,16.46364055269187,0.017902784234546904,16.461428265144736,0.015692946540267507
153,208.3402971,-29.7473774,0.5640000104904175,T09672,20250621,18.213092005129685,0.070024371773815,18.169007587984993,0.07752993761653244,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,18.109311323214047,0.03791724210734972,18.01460988719102,0.041562342335539966,17.980592381203166,0.038622926493580616,17.9587120033228,0.0444001199524828,17.898681553263515,0.04807948193384519,17.877055449028774,0.053977665626841344,17.85272543308368,0.04411272741025879,17.820028572680975,0.048282321100672806,17.94812083119838,0.06111277464412164,17.90006924534522,0.06609046772781986,17.981861621350824,0.06804116649706797,18.015668867032243,0.0873544486372816,18.134212562827834,0.06761809225742295,18.151156442951212,0.09510911593589357,18.055023046011765,0.06715697053982982,18.043057377676803,0.08517828809061011,18.169004675440313,0.07904795234240455,17.97026722776772,0.105420764142528,17.916254183513857,0.09423823000353614,17.84138866820312,0.13314644130366468,17.998809067087468,0.09573668745742814,17.8321341152718,0.15358054106216015,17.869880263373837,0.11503951675130303,17.341157441806928,0.15168966068287532,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.950174962105063,0.01674212673808654,17.93736308898054,0.015338368969669692,17.922552245971627,0.026153038494913978,17.938527466251777,0.026538124650421525,17.83464055269187,0.040861102326647296,17.765228265144735,0.04710645997223411
155,214.8663395,-29.5516749,2.5169999599456787,T09677,20250604,99.0,99.0,99.0,99.0,18.236600767470776,0.06292746570069369,18.453493989356552,0.12522046819675842,18.903049807553497,0.09446411350893047,18.922174550459506,0.17317258361530385,18.782233554142874,0.09470226548795002,18.966419910559658,0.1770409513208209,18.93297723564699,0.09394622670438604,18.599598410232662,0.11837986172939355,18.706309758593555,0.08415037025663036,18.6755393050491,0.1316245749252036,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.840138606779817,0.1061259003816952,18.650969695213142,0.16362743202112268,99.0,99.0,99.0,99.0,18.22218264125105,0.0789498201120114,17.991853907700456,0.10212821980582662,18.048522312426634,0.0773448289259756,18.21295088148766,0.12948481915502816,18.440430658837677,0.08946552767177411,19.07355019214254,0.3303791063019518,18.48879821212882,0.1198907713923416,18.2907335095851,0.20192823671475524,18.348336734036973,0.1230251804498186,18.393260230834372,0.2558424822243932,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.636501616238274,0.032135268779889536,18.592330859173952,0.04508766426829324,18.45730023217952,0.029698711012070028,18.557929721514434,0.0587770112817948,18.373467796765745,0.05318457882180757,18.433179910292836,0.08315692709537298
158,219.5449395,-31.3745935,1.2899999618530273,T09195,20250620,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.4964656665771,0.10466859087523292,19.379860566402105,0.1909790555438146,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.734141780490624,0.05989419800290828,19.801172457183352,0.07226496567528871,19.235808656684604,0.06026922074408014,19.18181258644007,0.0805507882168316,19.285041312892545,0.08675057061995743,19.363981020935928,0.19007974016473417
159,222.2123987,-40.1460314,0.12300000339746475,T06911,20250620,16.45848337028967,0.03276373435723537,16.505454827429343,0.029272836041167215,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,16.09352550253378,0.023140994602644127,16.11243993187353,0.020447197864373278,15.956016994681498,0.02328602583245994,15.98262632582351,0.017294223814034095,15.60015455551262,0.020227102873737676,15.650173624303616,0.016550705605820996,15.779129796792631,0.021922047963037625,15.823843516283638,0.01797912173478101,15.704979933890586,0.020884819915147592,15.8010347312777,0.019503220215753854,15.591022146525354,0.02380699552547275,15.70225788005585,0.020449353691567577,15.619703785726792,0.021209735569127197,15.675844815318097,0.01689914195596398,15.528080377468301,0.02139488465749607,15.58631274376225,0.01846762082935532,15.490025166598397,0.0240379781909502,15.52575742257661,0.01826991835188175,14.718368944524983,0.022069376705882802,14.738370816180087,0.017031276364704542,14.605507378346324,0.02329482834871534,14.623391210515429,0.02064710870748276,15.283624013303465,0.029875065199218717,15.300036858424154,0.02975902040821259,15.21818827549524,0.038912440852606166,15.303772349246984,0.03473847734912912,15.048163223273782,0.04499591858771657,15.211144376838115,0.03343000518479821,15.307480293546092,0.05296834853933645,15.290871509895922,0.05050337682408785,15.271157724768328,0.055152138965220025,15.096165030991937,0.056513777352199784,16.119142821235492,0.01368037463417338,16.15910573796038,0.009618789448369629,15.651071045136602,0.012581153892535012,15.713250730325768,0.007672615908647822,15.01304832991071,0.017080314962056874,15.043398023125345,0.009107816521436319
163,301.9799294,-44.5789668,0.23999999463558197,T05707,20240922,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.943979151828046,0.12385167804326132,18.69784630368251,0.2915977232838821,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
166,308.821149,-62.6172116,2.7090001106262207,T02205,20240711,17.433668142160514,0.04721481984354237,17.423897511272447,0.04569798931681028,17.2754741251671,0.03110347966566369,17.278294627223325,0.029375485221599006,17.156769886377308,0.03411484350542327,17.157701714887448,0.03562285606231258,16.910399628145587,0.07820501140095507,16.92322004018518,0.0764055505061686,17.0389146367212,0.02502636879481912,17.030244984107902,0.022609612503975716,16.93117564423905,0.024796305537990507,16.91239488996289,0.022650976400734595,16.99745949831369,0.03395700430634991,16.94698516330974,0.032482546799212114,16.552707735009342,0.027348875788456888,16.59503398507061,0.023034107331172074,16.845689305317226,0.02950778118646853,16.8542392508955,0.02872706188217834,16.863104264979157,0.03814201260467462,16.866565979804022,0.03548268872377936,16.808152765690792,0.032201867620428704,16.798411140844472,0.032510720016698885,16.894198040169467,0.03225497922894595,16.8948484739504,0.036215971934492046,16.53561428585434,0.038338224787578166,16.573221629349106,0.0349030951481336,16.767800761115577,0.05585847885513054,16.820539927795856,0.05333044951967305,16.952903393098097,0.05619973293446494,16.912707024697852,0.06820949733368793,16.831543609154544,0.07259684001403281,16.64545929520847,0.08394411888470406,17.201497314282285,0.10971775599520765,16.765052955799035,0.12086145436481294,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
167,309.1611219,-74.7429899,3.5230000019073486,T00739,20240712,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.065026030415858,0.08133321463783932,18.999665675716425,0.09872061217115508,18.964817057988085,0.07424779498567394,18.803544312752418,0.09303139767790154,17.332670786294912,0.03432392662716545,17.290670415733235,0.03855564392999699,17.698730199651482,0.04750834750411243,17.699719121005838,0.046015762035190026,18.015878544292672,0.057912602212846324,17.90125929715414,0.0597046005501074,18.006871214489497,0.06234985800238003,17.915795176074848,0.07181080311944671,18.085388856206688,0.0703986105384615,17.970863740562507,0.07610307744750179,18.301088966241217,0.08296039222118323,18.2277047021735,0.09730649906833803,17.756659439222673,0.06381701962787074,17.743893384817074,0.07813814048530947,18.188123861623197,0.09438292943843218,17.75432643141825,0.10988520983096618,18.229624856001823,0.10644197359778915,17.62247216420309,0.11566094289277767,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
168,313.0279739,-65.3865203,1.1449999809265137,T01829,20240728,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,17.49143790672511,0.038585374319119674,17.481285130902613,0.04034826521042345,16.888136913434728,0.07149658242031552,16.876768961961872,0.06697615297938328,17.13670484584343,0.02472145674114401,17.137284483663244,0.021544017763937152,17.10601178622852,0.02598620471353479,17.11169697258886,0.02299292624475579,17.027001129591483,0.03396097556050563,17.01083571789338,0.02761921095088873,16.997670424586495,0.03237806881983382,17.013751078380484,0.026493662255665622,16.752934928755117,0.02452420387666496,16.755590259598414,0.023284077765119725,16.920023975096413,0.03681091832678662,16.948060012110133,0.033989447475806574,17.015889472665485,0.033148724262307395,16.985760565053692,0.03397328436005953,16.918217367621246,0.03425806780931017,16.923372922674133,0.0349218145777354,16.856291112780845,0.036788993329261,16.825232165118024,0.03542035557500708,16.870529932699544,0.049813871944295776,16.83155282826069,0.04952435731415902,16.883118315909925,0.054195685889380264,16.816644731184432,0.05576099199778855,16.98132263507477,0.07875289191933145,16.920200850224358,0.092234683708358,16.829640653307706,0.08034260058930677,16.566873358944374,0.08597931081381072,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
170,318.7151708,-67.8156065,0.9100000262260437,T01488,20240701,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.64169723006593,0.1044212918736449,19.561923555071704,0.15804718652523064,19.340802396108167,0.10831907707095952,19.32417371434091,0.1505449254032117,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
